Contact ID,Team Member ID,Role,Team: Team ID,Program Cohort: Program Cohort Name,Start Date,Gender,"Hispanic, Latino, or Spanish origin",Race - American Indian or Alaska Native,Race - Asian,Race - Black or African American,Race - Hawaiian or Other Pac. Islander,Race - Other,Race - White
0033n00002mOqfc,TM-165214,Team Lead,a263n000006Np1P,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Prefer not to answer,Prefer not to answer,1,0,1,1,0,0
0033n00002kNIEH,TM-165561,Team Member,a263n000006BJZp,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Another identity,Prefer not to answer,0,0,0,1,1,0
0033n00002nhKk9,TM-165556,Team Lead,a263n000006Np0g,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Another identity,Prefer not to answer,1,0,0,0,0,0
0033n00002h6UFn,TM-165557,Team Member,a263n000006aaSg,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Male,Yes,1,0,1,0,0,0
0033n00002h6Vt5,TM-165200,Team Lead,a263n000006BJZ3,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Another identity,Prefer not to answer,0,0,0,0,0,0
0033n00002fbRDq,TM-165215,Team Member,a263n000006BJTn,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Male,,0,1,1,1,1,1
0033n00002fbWbP,TM-165213,Team Lead,a263n000006BJTn,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Male,Yes,1,1,0,1,1,1
0033n00002cpUzN,TM-165351,Team Member,a263n000006Ns5c,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Female,Yes,1,0,1,0,0,0
0033n00002nTIJW,TM-165358,Team Member,a263n000006Ns5F,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Male,,1,1,1,1,1,1
0033n00002kLVTd,TM-165302,Team Lead,a263n000006Ns5c,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Another identity,No,0,0,0,0,0,0
0033n00002nSOtz,TM-165503,Team Member,a263n000006aaRx,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Male,No,0,0,0,0,1,0
0033n00002nS9Ta,TM-165502,Team Lead,a263n000006aaRx,E-Team Stage 1 Spring 2023 Cohort,4/20/23,,,0,0,1,0,0,0
0033n00002nT1WV,TM-165357,Team Lead,a263n000006Ns5F,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Prefer not to answer,Prefer not to answer,1,1,1,0,0,1
0033n00002nSRel,TM-165603,Team Member,a263n000006BJZp,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Another identity,No,0,1,0,1,0,0
0033n00002kME5F,TM-165776,Team Member,a263n000006aakP,E-Team Stage 1 Spring 2023 Cohort,4/20/23,Female,Yes,1,0,1,1,1,0
0033n00002nTNLm,TM-163120,Team Lead,a263n000002CzNN,E-Team Stage 2 Winter 2023 Cohort,2/3/23,Another identity,Prefer not to answer,0,0,0,1,1,1
0033n00002gWHWY,TM-161671,Team Member,a263n000002D7fo,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,Prefer not to answer,0,0,1,1,1,0
0033n00002Y2lW4,TM-161660,Team Lead,a263n000005YNbz,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,Yes,1,0,1,0,1,1
0033n00002kNCH5,TM-161673,Team Member,a263n000002D7fo,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,,0,1,0,0,0,0
0033n00002gWHSD,TM-161670,Team Lead,a263n000002D7fo,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,No,1,0,0,1,1,0
0033n00002ZauO0,TM-161649,Team Lead,a263n000005YTTt,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Male,,0,0,0,0,1,0
0033n00002ZcWh7,TM-161650,Team Lead,a263n000005YTTt,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,,1,1,0,0,1,1
0033n00002kAcXa,TM-161651,Team Member,a263n000005x8O0,E-Team Stage 2 Winter 2023 Cohort,2/2/23,,Yes,1,0,1,0,1,0
0033n00002kNC8D,TM-161652,Team Member,a263n000005x8O0,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,No,1,1,0,0,1,1
0033n00002gWMKh,TM-161655,Team Lead,a263n000002D7g8,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,Prefer not to answer,0,0,1,1,0,1
0033n00002eOPwH,TM-161656,Team Lead,a263n000005YSvp,E-Team Stage 2 Winter 2023 Cohort,2/2/23,,Prefer not to answer,0,0,1,1,1,0
0033n00002mOBA3,TM-161664,Team Member,a263n000002CwvC,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Another identity,No,0,0,1,1,0,0
0033n00002Y3yfX,TM-161665,Team Lead,a263n000005YOew,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,Yes,0,1,1,1,1,1
0033n00002dag3m,TM-161640,Team Lead,a263n000002CzNN,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,Prefer not to answer,1,0,1,1,0,0
0033n00002fFTzk,TM-161643,Team Lead,a263n000002CzMP,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,No,1,1,0,0,0,0
0033n00002hYu57,TM-161653,Team Lead,a263n000005x8O0,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Another identity,,0,0,0,0,1,0
0033n00002dbjzS,TM-161663,Team Lead,a263n000002CwvC,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Male,,0,0,1,0,1,0
0033n00002gWHrq,TM-161659,Team Member,a263n000002D7g3,E-Team Stage 2 Winter 2023 Cohort,2/2/23,,Prefer not to answer,0,0,1,0,0,1
0033n00002gWHpf,TM-161641,Team Lead,a263n000002D7g3,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,No,0,1,1,1,1,0
0033n00002mOAv2,TM-161645,Team Member,a263n000002CzMP,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Another identity,,1,1,0,1,0,0
0033n00002mNAqs,TM-161644,Team Member,a263n000002D7gD,E-Team Stage 2 Winter 2023 Cohort,2/2/23,,No,1,1,1,0,0,1
0033n00002gWSKj,TM-161654,Team Lead,a263n000002D7g8,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Another identity,Yes,1,0,1,1,1,0
0033n00002gWHv4,TM-161642,Team Lead,a263n000002D7gD,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Male,Yes,0,1,0,1,1,0
0033n00002gUMer,TM-161661,Team Lead,a263n000005YNbz,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Male,Yes,1,0,1,0,1,1
0033n00002eNOXP,TM-161657,Team Member,a263n000005YSvp,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,Prefer not to answer,0,1,1,1,1,1
0033n00002mOAj1,TM-161662,Team Member,a263n000005YNbz,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,Prefer not to answer,1,0,1,0,0,1
0033n00002h6mZF,TM-161648,Team Lead,a263n000002Cyky,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,,1,0,1,0,0,1
0033n00002gWI5E,TM-161666,Team Member,a263n000005YOew,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Another identity,Yes,0,0,0,1,0,1
0033n00002c4tSd,TM-161668,Team Member,a263n000002CxTm,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Female,Yes,1,0,1,1,0,0
0033n00002c4tSs,TM-161669,Team Member,a263n000002CxTm,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Prefer not to answer,Yes,0,0,1,0,1,1
0033n00002Y2kE4,TM-161646,Team Lead,a263n000002Cyky,E-Team Stage 2 Winter 2023 Cohort,2/2/23,,No,1,0,1,0,1,0
0033n00002hYthK,TM-161638,Team Lead,a263n000005x8KS,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Male,No,1,0,0,0,0,1
0033n00002kNCEv,TM-161672,Team Member,a263n000002D7fo,E-Team Stage 2 Winter 2023 Cohort,2/2/23,,Prefer not to answer,0,1,1,0,1,0
0033n00002h6mVE,TM-161658,Team Member,a263n000005x8KS,E-Team Stage 2 Winter 2023 Cohort,2/2/23,Another identity,No,0,0,0,1,0,1
0033n00002h8tJI,TM-161499,Team Member,a263n000005x8he,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,Yes,0,1,1,0,0,1
0033n00002kMHv7,TM-161472,Team Lead,a263n000006BJYY,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,Yes,1,0,1,0,1,0
0033n00002kNATx,TM-161474,Team Member,a263n000005x8PF,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,No,1,1,1,1,1,1
0033n00002h6lai,TM-161476,Team Lead,a263n000005x8PF,E-Team Stage 1 Winter 2023 Cohort,1/12/23,,Yes,0,0,1,0,0,0
0033n00002mMo5e,TM-161477,Team Lead,a263n000005x8K3,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,Yes,1,0,1,1,1,1
0033n00002h7Bi1,TM-161478,Team Member,a263n000005x8OK,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,No,0,0,1,1,0,0
0033n00002kNFSZ,TM-161479,Team Member,a263n000006BJYy,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,No,0,0,1,0,0,1
0033n00002kMthR,TM-161480,Team Lead,a263n000006BJYy,E-Team Stage 1 Winter 2023 Cohort,1/12/23,,No,1,1,0,0,0,1
0033n00002fdEhg,TM-161481,Team Lead,a263n000002D7QV,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,No,0,0,1,0,0,0
0033n00002gUCPE,TM-161482,Team Member,a263n000002D7QL,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,,1,1,1,0,1,1
0033n00002kNIG8,TM-161483,Team Member,a263n000006BJZz,E-Team Stage 1 Winter 2023 Cohort,1/12/23,,Yes,1,0,1,0,1,0
0033n00002h6Zue,TM-161485,Team Lead,a263n000006BJY4,E-Team Stage 1 Winter 2023 Cohort,1/12/23,,No,1,0,1,1,0,1
0033n00002mMwQ6,TM-161486,Team Member,a263n000005x8K3,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,Prefer not to answer,0,0,0,0,1,0
0033n00002kNDRd,TM-161487,Team Member,a263n000006BJYY,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,Yes,0,1,0,0,1,0
0033n00002gWLIq,TM-161488,Team Lead,a263n000005x8KN,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Female,Prefer not to answer,1,0,0,1,1,0
0033n00002h6mAv,TM-161489,Team Member,a263n000005x8KN,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,No,1,0,0,0,1,1
0033n00002kN1oS,TM-161490,Team Lead,a263n000006BJYT,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,Prefer not to answer,1,1,1,1,1,0
0033n00002gURuM,TM-161491,Team Lead,a263n000002D7Pw,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,No,0,0,1,1,0,1
0033n00002kNDG1,TM-161493,Team Member,a263n000002Cylw,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,,0,1,1,1,0,0
0033n00002eNr67,TM-161494,Team Lead,a263n000002Cylw,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,,0,0,1,0,0,1
0033n00002kKS1S,TM-161495,Team Lead,a263n000006BJYT,E-Team Stage 1 Winter 2023 Cohort,1/12/23,,Prefer not to answer,0,0,1,0,1,0
0033n00002iUzC1,TM-161496,Team Member,a263n000006BJaJ,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,No,1,1,1,1,0,0
0033n00002mMwem,TM-161497,Team Member,a263n000005x8K3,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,,0,0,1,1,0,1
0033n00002kNINO,TM-161498,Team Lead,a263n000006BJaJ,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Prefer not to answer,,1,1,1,0,1,1
0033n00002kMmPH,TM-161462,Team Lead,a263n000006BJZz,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,,0,1,0,0,1,0
0033n00002ZcRQK,TM-161463,Team Member,a263n000005YTRb,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,Prefer not to answer,0,1,0,0,0,1
0033n00002ZcJbj,TM-161464,Team Lead,a263n000005YTRb,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Female,Yes,0,0,0,0,1,0
0033n00002h8tJN,TM-161465,Team Lead,a263n000005x8he,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,Prefer not to answer,0,0,0,0,1,0
0033n00002gUnra,TM-161466,Team Lead,a263n000002D7QL,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Female,Yes,1,0,1,0,1,1
0033n00002eNaWW,TM-161468,Team Lead,a263n000002D7QV,E-Team Stage 1 Winter 2023 Cohort,1/12/23,,Yes,0,1,0,1,0,0
0033n00002hYoIA,TM-161469,Team Lead,a263n000005x8OK,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,Yes,1,1,0,1,1,0
0033n00002mMfh7,TM-161510,Team Member,a263n000006BJYo,E-Team Stage 1 Winter 2023 Cohort,1/12/23,,Yes,1,1,0,1,1,0
0033n00002mOgT0,TM-161601,Team Member,a263n000006BJY4,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,No,1,1,1,0,1,0
0033n00002kNFOh,TM-161511,Team Member,a263n000006BJYo,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Another identity,No,1,1,1,1,1,0
0033n00002kMmSf,TM-161509,Team Lead,a263n000006BJYo,E-Team Stage 1 Winter 2023 Cohort,1/12/23,Male,Prefer not to answer,0,1,1,1,0,1
0033n00002kMeIB,TM-159610,Team Member,a263n000006BJKP,ASPIRE MedTech Fall 2022,10/3/22,Male,,0,1,1,1,0,1
0033n00002crA81,TM-159389,Team Lead,a263n000005cLFj,ASPIRE MedTech Fall 2022,10/3/22,Another identity,,0,1,0,1,0,0
0033n00002kLAmp,TM-159391,Team Lead,a263n000006BJKP,ASPIRE MedTech Fall 2022,10/3/22,Prefer not to answer,No,0,0,1,0,1,0
0033n00002a9Wuz,TM-159395,Team Lead,a263n000005YVlY,ASPIRE MedTech Fall 2022,10/3/22,Prefer not to answer,No,0,1,0,1,0,0
0033n00002kL22U,TM-159384,Team Member,a263n000005cKmg,ASPIRE MedTech Fall 2022,10/3/22,Another identity,No,0,0,0,1,0,1
0033n00002ZIRVM,TM-159387,Team Lead,a263n000005YSuN,ASPIRE MedTech Fall 2022,10/3/22,,Yes,0,1,1,1,0,0
0033n00002ZIRVq,TM-159388,Team Member,a263n000005YSuN,ASPIRE MedTech Fall 2022,10/3/22,Another identity,Prefer not to answer,0,0,0,1,1,1
0033n00002Wc7Pp,TM-159383,Team Lead,a263n000005cKmg,ASPIRE MedTech Fall 2022,10/3/22,,,0,1,1,0,0,0
0033n00002gVBmT,TM-159386,Team Member,a263n000002CxVO,ASPIRE MedTech Fall 2022,10/3/22,Female,Prefer not to answer,1,0,1,1,1,0
0033900002GDaSt,TM-159392,Team Lead,a2639000006FGvp,ASPIRE MedTech Fall 2022,10/3/22,Another identity,Yes,1,0,1,1,1,0
0033n00002ZarKV,TM-159397,Team Lead,a263n000006BJMf,ASPIRE MedTech Fall 2022,10/3/22,Female,,1,0,0,1,1,0
0033n00002kLOJs,TM-159393,Team Lead,a263n000006BJLN,ASPIRE MedTech Fall 2022,10/3/22,Female,Yes,0,1,0,0,0,0
0037000001sGEo6,TM-159396,Team Lead,a26390000069r6m,ASPIRE MedTech Fall 2022,10/3/22,Prefer not to answer,No,0,1,1,0,0,1
0033n00002aAJc3,TM-159385,Team Lead,a263n000002CxVO,ASPIRE MedTech Fall 2022,10/3/22,Prefer not to answer,Prefer not to answer,0,1,1,0,0,0
0033n00002kLSVq,TM-159394,Team Member,a263n000006BJLN,ASPIRE MedTech Fall 2022,10/3/22,Prefer not to answer,No,1,0,1,0,0,0
0033n00002kLAp5,TM-159398,Team Lead,a263n000006BJMf,ASPIRE MedTech Fall 2022,10/3/22,Female,No,0,0,1,1,1,0
0033n00002kLUke,TM-159390,Team Lead,a263n000006H4Gb,ASPIRE MedTech Fall 2022,10/3/22,,,1,0,0,1,1,1
0033n00002eNJBI,TM-159196,Team Lead,a263n000002Cypy,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Prefer not to answer,,1,1,1,1,1,0
0033n00002Y3lzJ,TM-159198,Team Lead,a263n000002Cwvl,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Male,No,0,1,0,0,0,1
0033n00002gUdW5,TM-159199,Team Member,a263n000002Cxsx,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Female,,0,0,1,1,1,1
0033n00002cq7im,TM-159201,Team Lead,a263n000002Cxsx,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Prefer not to answer,Yes,0,0,0,0,1,0
0033n00002jHPHZ,TM-159202,Team Lead,a263n000005YSws,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Female,Yes,1,0,0,1,1,0
0033n00002Za627,TM-159203,Team Member,a263n000005YSws,E-Team Stage 2 Summer 2022 Cohort,8/11/22,,Yes,0,0,1,1,1,0
0033n00002YwfqF,TM-159204,Team Member,a263n000002Cwvl,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Male,Yes,0,1,0,0,0,1
0033n00002eP12U,TM-159205,Team Member,a263n000002Cypy,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Another identity,Yes,0,0,0,0,0,1
0033n00002jGzDU,TM-159207,Team Member,a263n000002Cyt2,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Another identity,,1,1,1,1,1,0
0033n00002eP7Fl,TM-159195,Team Lead,a263n000002Cyt2,E-Team Stage 2 Summer 2022 Cohort,8/11/22,,Yes,0,0,0,0,1,1
0033n00002cs1kB,TM-159208,Team Member,a263n000002CxxE,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Prefer not to answer,Yes,1,0,1,1,1,1
0033n00002cp1hm,TM-159209,Team Lead,a263n000002CxxE,E-Team Stage 2 Summer 2022 Cohort,8/11/22,,,1,1,1,1,0,1
0033n00002eP1II,TM-159210,Team Member,a263n000002Cypy,E-Team Stage 2 Summer 2022 Cohort,8/11/22,,Yes,0,1,0,1,1,0
0033n00002jHmvK,TM-159211,Team Member,a263n000002CxxE,E-Team Stage 2 Summer 2022 Cohort,8/11/22,Prefer not to answer,Yes,0,1,1,0,0,1
0033900002SSouX,TM-158869,Team Lead,a263n000005YLiL,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Male,,0,1,0,0,1,0
0033n00002h6lM2,TM-158870,Team Lead,a263n000005cKU8,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,No,1,1,0,0,0,0
0033n00002WQykC,TM-158871,Team Member,a263n000005cKU8,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,Prefer not to answer,1,1,1,1,1,0
0033n00002h6mVE,TM-158874,Team Member,a263n000005x8KS,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Male,Prefer not to answer,1,0,0,0,1,0
0033n00002hYthK,TM-158875,Team Lead,a263n000005x8KS,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Prefer not to answer,Yes,1,0,1,1,1,0
0033n00002fFIoH,TM-158876,Team Member,a263n000002CzMA,E-Team Stage 1 Summer 2022 Cohort,7/28/22,,,0,0,1,0,0,0
0033n00002fbWZD,TM-158877,Team Lead,a263n000002CzMA,E-Team Stage 1 Summer 2022 Cohort,7/28/22,,Yes,1,1,0,0,0,1
0033n00002in2Rz,TM-158880,Team Member,a263n000005x8OP,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,No,1,0,0,1,1,1
0033n00002hYYaP,TM-158881,Team Member,a263n000005x8OP,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Another identity,Prefer not to answer,1,0,0,0,1,1
0033n00002h7Bp2,TM-158882,Team Lead,a263n000005x8OP,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Another identity,Prefer not to answer,1,0,1,1,1,0
0033n00002in6UV,TM-158883,Team Member,a263n000002D7Xr,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,Prefer not to answer,0,1,1,1,1,1
0033n00002dZwqi,TM-158884,Team Lead,a263n000002D7Xr,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,Yes,1,1,1,0,0,0
0033n00002hYu57,TM-158886,Team Lead,a263n000005x8O0,E-Team Stage 1 Summer 2022 Cohort,7/28/22,,No,0,0,1,1,0,1
0033n00002h6isB,TM-158887,Team Member,a263n000005x8OF,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Male,Yes,0,1,0,0,1,0
0033n00002fbr06,TM-158888,Team Lead,a263n000005x8OF,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Prefer not to answer,Yes,0,1,1,1,0,1
0033n00002gUCc3,TM-158889,Team Lead,a263n000002D7Pr,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Male,No,1,1,1,0,0,0
0033n00002gUnme,TM-158890,Team Member,a263n000002D7Pr,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,Prefer not to answer,1,1,0,0,0,0
0033n00002ZauO0,TM-158891,Team Lead,a263n000005YTTt,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,Yes,1,1,1,1,0,1
0033n00002ZcWh7,TM-158892,Team Lead,a263n000005YTTt,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,,1,1,0,1,1,0
0033n00002kKX2y,TM-159223,Team Member,a263n000005YLiL,E-Team Stage 1 Summer 2022 Cohort,7/28/22,Female,No,1,0,1,0,1,1
0033n00002gXEN8,TM-156310,Team Member,a2639000005vQit,Verizon Forward for Good Challenge 2022,6/23/22,Female,Prefer not to answer,1,0,0,1,1,0
00339000027292W,TM-156309,Team Lead,a2639000005vQit,Verizon Forward for Good Challenge 2022,6/23/22,Another identity,No,0,1,0,1,1,0
0033n00002gWMKh,TM-155189,Team Member,a263n000002D7g8,Verizon Forward for Good Challenge 2022,6/23/22,Prefer not to answer,Prefer not to answer,1,1,0,1,1,1
0033n00002Ysmt1,TM-156532,Team Member,a263n000005YSrE,Verizon Forward for Good Challenge 2022,6/23/22,Another identity,Prefer not to answer,0,0,1,0,0,0
0033n00002YrXqw,TM-155187,Team Lead,a263n000005YSrE,Verizon Forward for Good Challenge 2022,6/23/22,Male,No,1,0,1,0,1,0
0033n00002Y2kE4,TM-156575,Team Lead,a263n000002Cyky,Verizon Forward for Good Challenge 2022,6/23/22,Male,No,1,1,0,1,0,0
0033n00002gX0Ce,TM-156275,Team Lead,a263n000002D7fy,Verizon Forward for Good Challenge 2022,6/23/22,Male,Yes,0,1,1,0,0,1
0033n00002YrdpK,TM-156276,Team Member,a263n000002D7fo,Verizon Forward for Good Challenge 2022,6/23/22,Another identity,No,1,0,0,1,1,0
0033n00002gWSKj,TM-155320,Team Lead,a263n000002D7g8,Verizon Forward for Good Challenge 2022,6/23/22,Another identity,Prefer not to answer,0,0,1,0,1,1
0033n00002gWHrq,TM-155318,Team Member,a263n000002D7g3,Verizon Forward for Good Challenge 2022,6/23/22,,,0,0,1,1,0,1
0033n00002gWHpf,TM-155317,Team Lead,a263n000002D7g3,Verizon Forward for Good Challenge 2022,6/23/22,,Prefer not to answer,1,1,1,0,1,1
0033n00002gWHSD,TM-156533,Team Lead,a263n000002D7fo,Verizon Forward for Good Challenge 2022,6/23/22,Female,Prefer not to answer,1,0,0,1,1,1
0033n00002gWHzG,TM-156395,Team Member,a263n000002CzNN,Verizon Forward for Good Challenge 2022,6/23/22,Prefer not to answer,Prefer not to answer,0,0,0,1,0,1
0033n00002gWHvA,TM-156471,Team Lead,a263n000002D7gI,Verizon Forward for Good Challenge 2022,6/23/22,Another identity,Prefer not to answer,1,0,1,1,0,0
0033n00002gWHuz,TM-156394,Team Member,a263n000002D7g8,Verizon Forward for Good Challenge 2022,6/23/22,,No,0,1,0,1,1,1
0033n00002hYhjN,TM-156470,Team Member,a263n000002D7gI,Verizon Forward for Good Challenge 2022,6/23/22,Female,,1,1,0,1,1,0
0033n00002gWzWN,TM-156273,Team Member,a263n000002D7fy,Verizon Forward for Good Challenge 2022,6/23/22,Prefer not to answer,Yes,1,1,0,1,1,1
0033n00002gWHWY,TM-156556,Team Member,a263n000002D7fo,Verizon Forward for Good Challenge 2022,6/23/22,Male,Yes,0,0,1,1,0,1
0033n00002gWHv4,TM-156144,Team Lead,a263n000002D7gD,Verizon Forward for Good Challenge 2022,6/23/22,Male,Yes,0,1,0,1,1,0
0033n00002gWpJG,TM-156238,Team Member,a263n000002D7ft,Verizon Forward for Good Challenge 2022,6/23/22,,Yes,1,1,1,0,1,1
0033n00002gWYkO,TM-156145,Team Member,a263n000002D7gD,Verizon Forward for Good Challenge 2022,6/23/22,,No,0,1,0,1,0,1
0033n00002gWHem,TM-156262,Team Lead,a263n000002D7ft,Verizon Forward for Good Challenge 2022,6/23/22,,No,0,1,1,1,1,0
0033n00002Y3yfX,TM-155885,Team Lead,a263n000005YOew,Verizon Forward for Good Challenge 2022,6/23/22,Another identity,,0,1,0,1,1,0
0033900002J84VB,TM-156308,Team Member,a2639000005vQit,Verizon Forward for Good Challenge 2022,6/23/22,Prefer not to answer,Prefer not to answer,1,1,1,1,1,1
0033n00002dag3m,TM-155188,Team Lead,a263n000002CzNN,Verizon Forward for Good Challenge 2022,6/23/22,Prefer not to answer,Yes,0,0,0,1,1,0
0033n00002gWI5E,TM-155186,Team Member,a263n000005YOew,Verizon Forward for Good Challenge 2022,6/23/22,Prefer not to answer,Yes,0,1,0,0,1,0
0033n00002Sn7e1,TM-156333,Team Member,a263n000006H4QM,ASPIRE Climatetech Spring 2022,5/9/22,,Prefer not to answer,0,1,0,0,1,0
0033n00002Y2hya,TM-156334,Team Lead,a263n000005YNam,ASPIRE Climatetech Spring 2022,5/9/22,Another identity,,0,0,1,0,0,1
0033n00002XrvYu,TM-156335,Team Lead,a263n000005YMI9,ASPIRE Climatetech Spring 2022,5/9/22,Female,Yes,0,0,0,1,1,0
0033n00002gVKBB,TM-156336,Team Lead,a263n000002D7aF,ASPIRE Climatetech Spring 2022,5/9/22,,,0,0,1,0,0,1
0033n00002Y2aZy,TM-156337,Team Member,a263n000005YNcJ,ASPIRE Climatetech Spring 2022,5/9/22,Male,,0,0,1,0,0,1
0033n00002Y2Ef8,TM-156338,Team Lead,a263n000005YNc9,ASPIRE Climatetech Spring 2022,5/9/22,Prefer not to answer,No,1,1,0,1,1,1
0033n00002gWvb4,TM-156339,Team Member,a263n000005YNc9,ASPIRE Climatetech Spring 2022,5/9/22,,Yes,1,1,1,0,0,1
0033n00002Y2lXW,TM-156340,Team Lead,a263n000005YNcJ,ASPIRE Climatetech Spring 2022,5/9/22,Prefer not to answer,Prefer not to answer,1,0,1,1,1,0
0033n00002fdbL2,TM-156342,Team Lead,a263n000002D7Y6,ASPIRE Climatetech Spring 2022,5/9/22,Male,,1,0,0,0,1,1
0033n00002SnETp,TM-156343,Team Lead,a263n000006H4QM,ASPIRE Climatetech Spring 2022,5/9/22,Another identity,,1,1,0,1,0,0
0033n00002gX0Kd,TM-156344,Team Member,a263n000006H4QM,ASPIRE Climatetech Spring 2022,5/9/22,Prefer not to answer,Yes,0,1,0,0,0,1
0033900002Qqy20,TM-156345,Team Lead,a263n000005YNxq,ASPIRE Climatetech Spring 2022,5/9/22,,Prefer not to answer,1,0,1,0,1,0
0033900002SmRi9,TM-156346,Team Lead,a2639000006H3zk,ASPIRE Climatetech Spring 2022,5/9/22,Another identity,Prefer not to answer,1,1,0,1,1,1
